item_id,nom_objet,focus_rune_nom,prix,craft,rune_last_update,focus_rentabilite,total_profit_non_focus,craft_vs_focus_diff,craft_vs_prix_diff,craft_vs_total_profit_non_focus_diff,meilleur_renta_valeur,meilleur_renta,meilleur_renta_percent
12712,Acrobate mineur,Rune Age,11994.0,19120.0,2024-04-20 08:22:00,1598.2,2790.3,-17521.8,-7126.0,-16329.7,-7126.0,non_rentable,-37.27
13827,Robuste,Rune Pui,175999.0,161928.0,2024-03-05 12:55:00,2783.0,79902.0,-159145.0,14071.0,-82026.0,14071.0,craft_revente,8.69
6937,Scaracoiffe Rouge,Rune Vi,38999.0,16767.0,2024-03-05 12:55:00,2903.6,31796.9,-13863.4,22232.0,15029.9,22232.0,craft_revente,132.59
6518,Amrothiline,Rune Vi,159000.0,154532.0,2024-04-15 05:23:00,21728.2,31942.7,-132803.8,4468.0,-122589.3,4468.0,craft_revente,2.89
11082,Bottes de Boufbowl,Rune Tac,14999.0,8615.0,2024-03-30 07:18:00,4030.0,685.3,-4585.0,6384.0,-7929.7,6384.0,craft_revente,74.1
6463,Anneau Forain,Rune Vi,37992.0,14831.0,2024-03-05 12:55:00,2452.2,29647.2,-12378.8,23161.0,14816.2,23161.0,craft_revente,156.17
456,Tueuse de Chênes,Rune Age,12999.0,2646.0,2024-04-02 12:09:00,3117.8,2970.0,471.8,10353.0,324.0,10353.0,craft_revente,391.27
8119,Scarature Dorée,Rune Age,23000.0,9997.0,2024-04-04 10:16:00,6340.4,5713.6,-3656.6,13003.0,-4283.4,13003.0,craft_revente,130.07
8414,Dagues du Dragoeuf,Rune Ga Pa,170000.0,206080.0,2024-03-26 07:55:00,143061.3,113938.5,-63018.7,-36080.0,-92141.5,-36080.0,non_rentable,-17.51
12371,Cape du Gorgouille,Rune Do Terre,50000.0,60890.0,2024-04-19 02:38:00,62300.0,45437.9,1410.0,-10890.0,-15452.1,1410.0,craft_brisage_focus,2.32
10640,Ceinture de Rekto Topi,Rune Ine,4000.0,9154.0,2024-04-16 03:33:00,2377.5,4634.3,-6776.5,-5154.0,-4519.7,-4519.7,non_rentable,-49.37
2603,Trancheuse de Partie,Rune Vi,13998.0,7511.0,2024-04-12 12:06:00,16933.6,4398.1,9422.6,6487.0,-3112.9,9422.6,craft_brisage_focus,125.45
2440,Épée Royale du Bouftou,Rune Tac,2750.0,734.0,2024-03-12 12:42:00,3642.5,820.3,2908.5,2016.0,86.3,2908.5,craft_brisage_focus,396.25
14008,Mandrano,Rune Do Terre,577900.0,480064.0,2024-03-05 12:55:00,112513.8,766510.7,-367550.2,97836.0,286446.7,286446.7,craft_brisage,59.67
8459,Collier Cérémonial du Seigneur des Rats,Rune Ga Pa,449000.0,365051.0,2024-03-05 12:55:00,219825.9,1126982.3,-145225.1,83949.0,761931.3,761931.3,craft_brisage,208.72
8284,Coiffe du Minotot,Rune Cri,88000.0,68112.0,2024-03-17 08:06:00,110625.0,30796.2,42513.0,19888.0,-37315.8,42513.0,craft_brisage_focus,62.42
7552,Capodindo,Rune Ga Pme,17000.0,14219.0,2024-04-12 12:39:00,19160.0,4790.0,4941.0,2781.0,-9429.0,4941.0,craft_brisage_focus,34.75
8874,Ouassulette,Rune Ga Pa,347990.0,279476.0,2024-04-12 08:22:00,125614.8,145571.4,-153861.2,68514.0,-133904.6,68514.0,craft_revente,24.52
13646,Amulette d'Hel Munster,Rune Ga Pa,1085000.0,947633.0,2024-03-24 12:43:00,397780.2,810287.9,-549852.8,137367.0,-137345.1,137367.0,craft_revente,14.5
707,Minotokorno,Rune Fo,36999.0,5928.0,2024-03-05 12:54:00,2509.8,35772.8,-3418.2,31071.0,29844.8,31071.0,craft_revente,524.14
15064,Amulette de l'Orfélin,Rune Ga Pa,499500.0,520111.0,2024-03-30 03:08:00,265186.8,272209.9,-254924.2,-20611.0,-247901.1,-20611.0,non_rentable,-3.96
14589,Ceintulotté,Rune Do Feu,1200.0,2694.0,2024-04-15 08:50:00,785.6,2155.5,-1908.4,-1494.0,-538.5,-538.5,non_rentable,-19.99
8366,Cape du Petit Chapon Rouge,Rune Ine,295000.0,299942.0,2024-04-16 05:06:00,57952.5,79781.2,-241989.5,-4942.0,-220160.8,-4942.0,non_rentable,-1.65
12414,Sac de Voyage du Parfait Petit Vulkain,Rune Pod,83994.0,50333.0,2024-04-04 07:22:00,24950.4,7218.1,-25382.6,33661.0,-43114.9,33661.0,craft_revente,66.88
12723,Furibond,Rune Fo,120000.0,143971.0,2024-03-05 12:55:00,4094.0,114347.2,-139877.0,-23971.0,-29623.8,-23971.0,non_rentable,-16.65
251,Barbe Grise,Rune Tac,1000.0,831.0,2024-04-12 04:50:00,852.5,774.3,21.5,169.0,-56.7,169.0,craft_revente,20.34
1720,Puissance de Crocoburio,Rune Cri,15000.0,7037.0,2024-03-17 05:20:00,4125.0,3966.1,-2912.0,7963.0,-3070.9,7963.0,craft_revente,113.16
7029,Ceinture de Sangroku,Rune Age,54400.0,38197.0,2024-04-02 09:35:00,28427.0,18907.6,-9770.0,16203.0,-19289.4,16203.0,craft_revente,42.42
13806,Précurseur,Rune Ini,320665.0,207645.0,2024-03-05 12:55:00,6466.0,86898.8,-201179.0,113020.0,-120746.2,113020.0,craft_revente,54.43
15768,Anneau de XLII,Rune Do Air,198888.0,240101.0,2024-03-31 10:17:00,114947.7,85055.8,-125153.3,-41213.0,-155045.2,-41213.0,non_rentable,-17.16
11719,Cape du Glourséleste,Rune Do Air,1250000.0,901962.0,2024-04-06 03:12:00,267651.0,758770.2,-634311.0,348038.0,-143191.8,348038.0,craft_revente,38.59
14070,Capuche de Sylargh,Rune Do Terre,1198990.0,1192002.0,2024-03-05 12:55:00,234497.2,2413893.7,-957504.8,6988.0,1221891.7,1221891.7,craft_brisage,102.51
6471,Souliers Vernis de Porkass,Rune Age,4500.0,3165.0,2024-03-20 08:47:00,2030.5,1577.6,-1134.5,1335.0,-1587.4,1335.0,craft_revente,42.18
11635,Lance du Harpirate,Rune Do Air,577000.0,412619.0,2024-04-04 12:01:00,168348.6,252177.3,-244270.4,164381.0,-160441.7,164381.0,craft_revente,39.84
1104,Baguette Heure,Rune Fo,,,2024-03-05 12:54:00,1691.0,43296.0,,,,,non_rentable,
16260,Dévastateur Feu majeur,Rune Do Feu,688994.0,820042.0,2024-03-05 12:55:00,44386.4,1286714.6,-775655.6,-131048.0,466672.6,466672.6,craft_brisage,56.91
12640,Pousseur mineur,Rune Do Pou,40000.0,19207.0,2024-03-05 12:55:00,1692.6,37728.6,-17514.4,20793.0,18521.6,20793.0,craft_revente,108.26
1040,Lames Sanglantes D'Ortimus Contrari,Rune Ga Pme,49996.0,24226.0,2024-04-14 11:15:00,50295.0,25060.6,26069.0,25770.0,834.6,26069.0,craft_brisage_focus,107.61
16196,Enragé majeur,Rune Fo,415000.0,763023.0,2024-03-05 12:55:00,20114.0,350989.3,-742909.0,-348023.0,-412033.7,-348023.0,non_rentable,-45.61
18714,Bouclier du tournesol sauvage,Rune Cri,394.0,468.0,2024-03-31 11:55:00,375.0,0.0,-93.0,-74.0,-468.0,-74.0,non_rentable,-15.81
1490,La Chaîne Nhanor Kibrill,Rune Fui,1898.0,802.0,2024-04-19 12:25:00,579.6,1251.9,-222.4,1096.0,449.9,1096.0,craft_revente,136.66
2639,Fausse Griffe de Ceangal,Rune Cri,38999.0,33292.0,2024-04-11 01:17:00,43312.5,31398.5,10020.5,5707.0,-1893.5,10020.5,craft_brisage_focus,30.1
15191,Pantoufles du Piloztère,Rune Ga Pme,649000.0,506522.0,2024-04-17 12:13:00,337695.0,424230.3,-168827.0,142478.0,-82291.7,142478.0,craft_revente,28.13
12748,Ravageur Terre mineur,Rune Do Terre,22381.0,19213.0,2024-03-05 12:55:00,2990.4,87967.6,-16222.6,3168.0,68754.6,68754.6,craft_brisage,357.85
1910,Cape Ouginak,Rune Vi,15800.0,10704.0,2024-03-05 12:54:00,8271.6,131940.2,-2432.4,5096.0,121236.2,121236.2,craft_brisage,1132.63
7176,Racine Cithi,Rune Cri,232999.0,132494.0,2024-03-28 10:46:00,64312.5,42114.0,-68181.5,100505.0,-90380.0,100505.0,craft_revente,75.86
8466,Anneau Ancestral,Rune Vi,57998.0,59832.0,2024-03-29 06:10:00,28962.8,16137.7,-30869.2,-1834.0,-43694.3,-1834.0,non_rentable,-3.07
14133,Hache Euvale,Rune Do Terre,2690000.0,1654668.0,2024-03-30 05:17:00,275615.2,1444608.1,-1379052.8,1035332.0,-210059.9,1035332.0,craft_revente,62.57
8924,Arc à Chon,Rune Cri,79998.0,94763.0,2024-04-05 12:00:00,104062.5,28721.1,9299.5,-14765.0,-66041.9,9299.5,craft_brisage_focus,9.81
11601,Masque du Harpirate,Rune Ré Cri,700999.0,520702.0,2024-04-19 11:17:00,95036.0,213882.3,-425666.0,180297.0,-306819.7,180297.0,craft_revente,34.63
25219,Baguette du Pandamonium,Rune Do Terre,3398000.0,3647131.0,2024-03-05 12:56:00,300410.6,3447653.6,-3346720.4,-249131.0,-199477.4,-199477.4,non_rentable,-5.47
6799,Lame du Chef Bwork,Rune Tac,31111.0,,2024-03-24 01:18:00,43787.5,15834.1,,,,,non_rentable,
18690,Bouclier de Sidimote,Rune Do Per So,49000.0,64118.0,2024-04-12 10:32:00,148957.6,40815.4,84839.6,-15118.0,-23302.6,84839.6,craft_brisage_focus,132.32
153,Pelle de Boisaille,Rune Cha,1685.0,321.0,2024-03-05 12:54:00,52.7,502.2,-268.3,1364.0,181.2,1364.0,craft_revente,424.92
6758,Kwakture de Terre,Rune Fo,11111.0,12465.0,2024-03-05 12:55:00,1958.0,34561.9,-10507.0,-1354.0,22096.9,22096.9,craft_brisage,177.27
11667,Bottes Hoktone,Rune Ga Pme,200000.0,199048.0,2024-04-10 02:49:00,167650.0,105788.5,-31398.0,952.0,-93259.5,952.0,craft_revente,0.48
14809,Koinkoiffe Rose,Rune Do Air,790000.0,730967.0,2024-04-10 09:41:00,224723.4,549864.1,-506243.6,59033.0,-181102.9,59033.0,craft_revente,8.08
1364,Bâton d'Oubli,Rune Cri,13500.0,4840.0,2024-04-07 08:56:00,5812.5,949.1,972.5,8660.0,-3890.9,8660.0,craft_revente,178.93
9923,Chaussures du Tétounik,Rune Tac,44439.0,12848.0,2024-04-20 01:40:00,10850.0,11061.0,-1998.0,31591.0,-1787.0,31591.0,craft_revente,245.88
27536,Bottes de trappeur albueran,Rune Ga Pme,16999.0,12321.0,2024-03-29 12:34:00,23950.0,14738.2,11629.0,4678.0,2417.2,11629.0,craft_brisage_focus,94.38
22188,Corset de Misère,Rune Do Terre,900000.0,670567.0,2024-03-29 09:24:00,269759.0,450428.5,-400808.0,229433.0,-220138.5,229433.0,craft_revente,34.21
8091,La Canne Bière,Rune Age,599999.0,311005.0,2024-03-05 12:55:00,41841.4,534479.2,-269163.6,288994.0,223474.2,288994.0,craft_revente,92.92
14499,Bottes du Wabbit Céphale,Rune Ga Pme,134787.0,135290.0,2024-04-15 11:07:00,114960.0,81490.7,-20330.0,-503.0,-53799.3,-503.0,non_rentable,-0.37
11716,Ceinture de Kolosso,Rune Do Terre,950000.0,799065.0,2024-04-01 01:41:00,211072.4,450493.3,-587992.6,150935.0,-348571.7,150935.0,craft_revente,18.89
18012,Arc de Koutoulou,Rune Do Air,890000.0,1125379.0,2024-04-09 08:33:00,293898.9,579088.2,-831480.1,-235379.0,-546290.8,-235379.0,non_rentable,-20.92
2489,Vegacape,Rune Cri,15700.0,17387.0,2024-04-11 01:38:00,17625.0,9203.5,238.0,-1687.0,-8183.5,238.0,craft_brisage_focus,1.37
2418,Kwakanneau de Flammes,Rune Ine,49999.0,11787.0,2024-03-05 12:54:00,1530.0,27874.7,-10257.0,38212.0,16087.7,38212.0,craft_revente,324.19
8112,Cape du Tofu,Rune Cri,3450.0,4354.0,2024-03-05 12:55:00,3562.5,52259.6,-791.5,-904.0,47905.6,47905.6,craft_brisage,1100.27
8007,Cape du Koalak,Rune Age,26993.0,16003.0,2024-03-05 12:55:00,7938.6,140722.2,-8064.4,10990.0,124719.2,124719.2,craft_brisage,779.35
6750,Kwaklame de Glace,Rune Cri,20000.0,11995.0,2024-03-19 11:42:00,5250.0,6587.4,-6745.0,8005.0,-5407.6,8005.0,craft_revente,66.74
18001,Pendentif affamé,Rune Ga Pa,1100000.0,1156593.0,2024-03-26 07:25:00,411737.4,474367.7,-744855.6,-56593.0,-682225.3,-56593.0,non_rentable,-4.89
2381,Cape Flotteuse,Rune Vi,56499.0,24211.0,2024-03-05 12:54:00,7332.2,29361.2,-16878.8,32288.0,5150.2,32288.0,craft_revente,133.36
7559,Goldoture,Rune Cri,149900.0,174185.0,2024-04-21 10:38:00,132187.5,57442.8,-41997.5,-24285.0,-116742.2,-24285.0,non_rentable,-13.94
1701,Ceinture de Poche,Rune Pod,4500.0,1029.0,2024-03-05 12:54:00,1232.8,15368.3,203.8,3471.0,14339.3,14339.3,craft_brisage,1393.52
8279,Cape du Minotoror,Rune Vi,262999.0,128793.0,2024-04-08 08:39:00,39235.2,66336.8,-89557.8,134206.0,-62456.2,134206.0,craft_revente,104.2
18703,Bivalve,Rune Do Per So,1570000.0,1448110.0,2024-04-03 07:43:00,1323691.4,1056175.0,-124418.6,121890.0,-391935.0,121890.0,craft_revente,8.42
12085,Anneau Moutheur,Rune Do Air,183999.0,143854.0,2024-03-05 12:55:00,78355.8,1347913.8,-65498.2,40145.0,1204059.8,1204059.8,craft_brisage,837.0
7102,Épée du Chevalier de Glace,Rune Tac,9997.0,4514.0,2024-03-05 12:55:00,2867.5,30477.0,-1646.5,5483.0,25963.0,25963.0,craft_brisage,575.17
12633,Engourdisseur majeur,Rune Ret Pa,435996.0,872794.0,2024-03-05 12:55:00,4823.8,71840.8,-867970.2,-436798.0,-800953.2,-436798.0,non_rentable,-50.05
8103,Arc Rainier,Rune Age,1111111.0,133743.0,2024-04-03 12:39:00,47906.7,88566.6,-85836.3,977368.0,-45176.4,977368.0,craft_revente,730.78
11474,Frimacoiffe,Rune Cri,786996.0,786667.0,2024-04-12 03:54:00,176625.0,234631.0,-610042.0,329.0,-552036.0,329.0,craft_revente,0.04
8217,Amulette du Piou Jaune,Rune Do Terre,90.0,303.0,2024-04-06 05:33:00,1121.4,147.1,818.4,-213.0,-155.9,818.4,craft_brisage_focus,270.1
7890,Bâton du Koulosse,Rune Tac,28900.0,48444.0,2024-04-04 11:44:00,63085.0,14552.3,14641.0,-19544.0,-33891.7,14641.0,craft_brisage_focus,30.22
18023,Casquette de Meno,Rune Do Cri,2399990.0,2175405.0,2024-03-05 12:56:00,261315.6,4238506.0,-1914089.4,224585.0,2063101.0,2063101.0,craft_brisage,94.84
9141,Caprin,Rune Cri,360000.0,386508.0,2024-04-04 08:28:00,143812.5,91809.8,-242695.5,-26508.0,-294698.2,-26508.0,non_rentable,-6.86
8240,Ceinture du Piou Vert,Rune Do Air,80.0,588.0,2024-03-05 12:55:00,905.1,18756.4,317.1,-508.0,18168.4,18168.4,craft_brisage,3089.86
11811,Bottes en peau de Prespic,Rune Vi,198000.0,,2024-03-05 12:55:00,1268.8,14285.8,,,,,non_rentable,
19986,Arc Volkorne,Rune Do Air,1350000.0,1991632.0,2024-04-21 07:10:00,303855.0,2323722.5,-1687777.0,-641632.0,332090.5,332090.5,craft_brisage,16.67
19605,Baguette Héroclite,Rune Tac,2898000.0,2722524.0,2024-03-05 12:56:00,191657.5,1620712.7,-2530866.5,175476.0,-1101811.3,175476.0,craft_revente,6.45
12102,Amulette de Guten Tak,Rune Ga Pa,650000.0,567819.0,2024-04-07 11:01:00,327994.2,336795.4,-239824.8,82181.0,-231023.6,82181.0,craft_revente,14.47
11573,Chapeau de Ben le Ripate,Rune Do Air,549900.0,442810.0,2024-04-21 01:33:00,155030.7,739597.3,-287779.3,107090.0,296787.3,296787.3,craft_brisage,67.02
1095,Arc Buse,Rune Cri,2200.0,893.0,2024-03-10 07:35:00,3187.5,1278.5,2294.5,1307.0,385.5,2294.5,craft_brisage_focus,256.94
7228,Chapeau Feudala,Rune Vi,110000.0,52222.0,2024-04-19 02:49:00,22167.4,13274.0,-30054.6,57778.0,-38948.0,57778.0,craft_revente,110.64
6961,Anneau du Bandit,Rune Vi,19999.0,7358.0,2024-03-05 12:55:00,231.8,2928.0,-7126.2,12641.0,-4430.0,12641.0,craft_revente,171.8
8934,Hache Harnée,Rune Po,579999.0,470777.0,2024-03-10 08:34:00,100118.0,136268.5,-370659.0,109222.0,-334508.5,109222.0,craft_revente,23.2
9543,Grosse Bagouze du Parrain,Rune Age,3900.0,5845.0,2024-03-20 01:10:00,4047.9,7149.8,-1797.1,-1945.0,1304.8,1304.8,craft_brisage,22.32
17592,Anneau des Matougarous,Rune Do Terre,444990.0,522309.0,2024-03-28 04:28:00,129334.8,353989.4,-392974.2,-77319.0,-168319.6,-77319.0,non_rentable,-14.8
6751,Kwaklame de Terre,Rune Cri,19995.0,14030.0,2024-03-19 11:38:00,5250.0,7614.1,-8780.0,5965.0,-6415.9,5965.0,craft_revente,42.52
14613,Kouinkano Jaune,Rune Do Feu,1297.0,2337.0,2024-04-15 08:49:00,589.2,1188.8,-1747.8,-1040.0,-1148.2,-1040.0,non_rentable,-44.5
8009,Coiffe du Koalak,Rune Cri,23399.0,20068.0,2024-03-05 12:55:00,19125.0,359367.5,-943.0,3331.0,339299.5,339299.5,craft_brisage,1690.75
6950,Scarature Rouge,Rune Vi,3397.0,1551.0,2024-04-11 05:44:00,3123.2,315.6,1572.2,1846.0,-1235.4,1846.0,craft_revente,119.02
18003,Bottes Innommables,Rune Ga Pme,794999.0,1731339.0,2024-04-03 11:34:00,332905.0,423685.0,-1398434.0,-936340.0,-1307654.0,-936340.0,non_rentable,-54.08
1088,Masque Kanniboul,Rune Do Air,11110.0,8083.0,2024-04-08 04:06:00,18619.2,9016.8,10536.2,3027.0,933.8,10536.2,craft_brisage_focus,130.35
18010,Bâthon,Rune Do Terre,1210000.0,1066088.0,2024-03-28 11:03:00,302528.8,885345.8,-763559.2,143912.0,-180742.2,143912.0,craft_revente,13.5
11358,Bottes de Kubitus,Rune Ga Pme,29997.0,7852.0,2024-03-05 12:55:00,19160.0,467073.9,11308.0,22145.0,459221.9,459221.9,craft_brisage,5848.47
8447,Ceinture du Rat Noir,Rune Do Air,104999.0,77645.0,2024-04-16 11:49:00,63615.6,67701.2,-14029.4,27354.0,-9943.8,27354.0,craft_revente,35.23
11386,Bottoppinz,Rune Cri,11999.0,9605.0,2024-03-13 07:33:00,14062.5,0.0,4457.5,2394.0,-9605.0,4457.5,craft_brisage_focus,46.41
1366,Bâton de Bouftier,Rune Vi,349.0,2483.0,2024-03-05 12:54:00,427.0,11832.0,-2056.0,-2134.0,9349.0,9349.0,craft_brisage,376.52
6732,Kwakanneau de Glace,Rune Cha,32997.0,10897.0,2024-03-05 12:55:00,632.4,9448.8,-10264.6,22100.0,-1448.2,22100.0,craft_revente,202.81
8224,Anneau du Piou Rose,Rune Fui,140.0,453.0,2024-03-26 09:19:00,289.8,41.4,-163.2,-313.0,-411.6,-163.2,non_rentable,-36.03
13757,Forcené mineur,Rune Fo,70000.0,47513.0,2024-03-05 12:55:00,1762.2,36632.4,-45750.8,22487.0,-10880.6,22487.0,craft_revente,47.33
11359,Ceinture de Kubitus,Rune Do Air,46499.0,13756.0,2024-03-05 12:55:00,7758.0,74984.3,-5998.0,32743.0,61228.3,61228.3,craft_brisage,445.1
19247,Ceinture de l'Esprit Salvateur,Rune Do Air,6900000.0,6419061.0,2024-03-05 12:56:00,350661.6,5122704.6,-6068399.4,480939.0,-1296356.4,480939.0,craft_revente,7.49
19264,Alliance Brûlâme,Rune Do Air,1929000.0,1751184.0,2024-04-06 11:21:00,197570.4,821648.1,-1553613.6,177816.0,-929535.9,177816.0,craft_revente,10.15
4684,Amulette du Craqueleur des Plaines,Rune Age,19000.0,8066.0,2024-03-20 02:01:00,5973.6,5147.0,-2092.4,10934.0,-2919.0,10934.0,craft_revente,135.56
17524,Fecaflip,Rune Ine,88.0,2430.0,2024-03-05 12:56:00,82.5,2385.0,-2347.5,-2342.0,-45.0,-45.0,non_rentable,-1.85
1404,Marteau Toh'Lo,Rune Vi,1800.0,4908.0,2024-04-15 12:19:00,2684.0,5079.3,-2224.0,-3108.0,171.3,171.3,craft_brisage,3.49
19980,Masquegel,Rune Do Air,2900000.0,3282940.0,2024-03-14 08:50:00,283554.9,1270105.8,-2999385.1,-382940.0,-2012834.2,-382940.0,non_rentable,-11.66
17997,Collier de Tourthon,Rune Ga Pa,900000.0,1005526.0,2024-04-09 06:08:00,439651.8,745700.6,-565874.2,-105526.0,-259825.4,-105526.0,non_rentable,-10.49
24027,Cape Ostrophe,Rune Do Air,1699999.0,1796691.0,2024-03-05 12:56:00,287304.6,2451791.7,-1509386.4,-96692.0,655100.7,655100.7,craft_brisage,36.46
11471,Grésilobottes,Rune Ga Pme,1440000.0,1198320.0,2024-04-13 11:50:00,275425.0,583221.4,-922895.0,241680.0,-615098.6,241680.0,craft_revente,20.17
18601,Pyraguette,Rune Ré Cri,2439998.0,2254915.0,2024-03-30 05:30:00,293112.0,1582481.0,-1961803.0,185083.0,-672434.0,185083.0,craft_revente,8.21
10191,L'oxolature,Rune Vi,19499.0,4248.0,2024-03-05 12:55:00,3220.8,54530.6,-1027.2,15251.0,50282.6,50282.6,craft_brisage,1183.68
1116,"Arc dit Kéha, version standard",Rune Age,6000.0,10597.0,2024-03-29 09:55:00,7283.6,9615.5,-3313.4,-4597.0,-981.5,-981.5,non_rentable,-9.26
13834,Féroce majeur,Rune Do Air,779990.0,744711.0,2024-03-05 12:55:00,105508.8,4220647.2,-639202.2,35279.0,3475936.2,3475936.2,craft_brisage,466.75
13125,Bottes d'Allister,Rune Ga Pme,999999.0,1261139.0,2024-04-19 06:52:00,263450.0,674208.7,-997689.0,-261140.0,-586930.3,-261140.0,non_rentable,-20.71
7880,Amulette du Boufcoul,Rune Age,8998.0,1690.0,2024-03-05 12:55:00,1074.2,23518.8,-615.8,7308.0,21828.8,21828.8,craft_brisage,1291.64
1697,Petit Sac en Laine de Boufton,Rune Pod,25.0,323.0,2024-03-05 12:54:00,239.2,5612.0,-83.8,-298.0,5289.0,5289.0,craft_brisage,1637.46
2485,Végacoiffe,Rune Do Air,20000.0,13006.0,2024-04-04 08:15:00,7628.7,10894.9,-5377.3,6994.0,-2111.1,6994.0,craft_revente,53.78
9149,Amublop Griotte,Rune Cri,9888.0,3459.0,2024-03-05 12:55:00,11625.0,264784.7,8166.0,6429.0,261325.7,261325.7,craft_brisage,7554.95
6438,Baguette Molle,Rune Cri,53999.0,33538.0,2024-03-18 12:51:00,43687.5,23818.0,10149.5,20461.0,-9720.0,20461.0,craft_revente,61.01
8236,Cape du Piou Jaune,Rune Do Terre,70.0,333.0,2024-03-26 09:14:00,872.2,213.6,539.2,-263.0,-119.4,539.2,craft_brisage_focus,161.92
16292,Évasif mineur,Rune Ré Pa,43331.0,28218.0,2024-03-05 12:56:00,1128.5,26677.0,-27089.5,15113.0,-1541.0,15113.0,craft_revente,53.56
7886,Coiffe du Boufcoul,Rune Age,9999.0,4705.0,2024-03-28 09:37:00,5633.0,3936.6,928.0,5294.0,-768.4,5294.0,craft_revente,112.52
1427,Pelle Zébuth,Rune Do Cri,33000.0,9739.0,2024-04-10 08:55:00,16816.8,9020.7,7077.8,23261.0,-718.3,23261.0,craft_revente,238.84
1908,Casque du Chafer,Rune Ga Pa,16999.0,10480.0,2024-04-04 07:05:00,38382.3,9185.1,27902.3,6519.0,-1294.9,27902.3,craft_brisage_focus,266.24
25217,Amulette du Pandamonium,Rune Ga Pa,2350000.0,2934916.0,2024-03-26 03:05:00,495480.6,1047164.8,-2439435.4,-584916.0,-1887751.2,-584916.0,non_rentable,-19.93
20358,Trompe-la-Mort,Rune Ré Cri,7450000.0,5431011.0,2024-03-05 12:56:00,114954.0,956830.5,-5316057.0,2018989.0,-4474180.5,2018989.0,craft_revente,37.18
14002,Bottes d'Inferno,Rune Ga Pme,494999.0,323284.0,2024-04-08 01:11:00,126935.0,234278.3,-196349.0,171715.0,-89005.7,171715.0,craft_revente,53.12
6540,La Pelle Hélabète,Rune Do Neutre,78999.0,35853.0,2024-04-04 10:33:00,31288.4,29268.2,-4564.6,43146.0,-6584.8,43146.0,craft_revente,120.34
194,Bâton Spirituel,Rune Cri,2246.0,2781.0,2024-03-05 12:54:00,1125.0,31781.0,-1656.0,-535.0,29000.0,29000.0,craft_brisage,1042.79
675,Trancheuse de Noyer,Rune Tac,2000.0,1658.0,2024-04-01 05:20:00,1627.5,763.8,-30.5,342.0,-894.2,342.0,craft_revente,20.63
14004,Bottes de Mandrin,Rune Ga Pme,499900.0,321282.0,2024-03-18 12:01:00,126935.0,164271.8,-194347.0,178618.0,-157010.2,178618.0,craft_revente,55.6
13776,Saccageur Neutre,Rune Do Neutre,299998.0,172353.0,2024-03-05 12:55:00,16628.8,206219.0,-155724.2,127645.0,33866.0,127645.0,craft_revente,74.06
12625,Fuyard mineur,Rune Fui,34000.0,19147.0,2024-03-05 12:55:00,1324.8,27324.0,-17822.2,14853.0,8177.0,14853.0,craft_revente,77.57
6797,Coiffe Champêtre,Rune Vi,92.0,369.0,2024-03-17 05:14:00,610.0,149.8,241.0,-277.0,-219.2,241.0,craft_brisage_focus,65.31
6497,Balgourde des Clairettes,Rune Po,78000.0,13667.0,2024-04-18 06:18:00,18606.0,10774.3,4939.0,64333.0,-2892.7,64333.0,craft_revente,470.72
8960,Patte d'Ecaflip,Rune Vi,3499999.0,,2024-03-05 12:55:00,15286.6,211481.1,,,,,non_rentable,
1147,Bâton de fausse magie,Rune Age,19998.0,7581.0,2024-03-05 12:54:00,3013.0,81609.0,-4568.0,12417.0,74028.0,74028.0,craft_brisage,976.49
14644,Soubretture,Rune Ine,399.0,441.0,2024-04-15 08:45:00,375.0,439.0,-66.0,-42.0,-2.0,-2.0,non_rentable,-0.45
6748,Kwakanneau de Terre,Rune Fo,20000.0,11554.0,2024-03-05 12:55:00,1815.6,33060.4,-9738.4,8446.0,21506.4,21506.4,craft_brisage,186.14
6477,Chapeau du Mineur Sombre,Rune Po,55000.0,44490.0,2024-04-10 10:06:00,56704.0,20034.5,12214.0,10510.0,-24455.5,12214.0,craft_brisage_focus,27.45
15434,Ceinture de la Reine des Voleurs,Rune Do Terre,620000.0,793756.0,2024-04-18 09:18:00,289944.2,583475.2,-503811.8,-173756.0,-210280.8,-173756.0,non_rentable,-21.89
27534,Lance de trappeur albueran,Rune Age,27000.0,18078.0,2024-03-20 01:00:00,10113.2,11563.1,-7964.8,8922.0,-6514.9,8922.0,craft_revente,49.35
23265,Ceinture Pitude,Rune Cri,1111111.0,304001.0,2024-04-09 09:57:00,80250.0,188547.5,-223751.0,807110.0,-115453.5,807110.0,craft_revente,265.5
19076,Cape d'Anerice,Rune Cri,1922988.0,1893157.0,2024-04-05 02:34:00,145500.0,660578.6,-1747657.0,29831.0,-1232578.4,29831.0,craft_revente,1.58
208,Dagues de Fouraille,Rune Do Terre,288.0,2131.0,2024-03-05 12:54:00,1370.6,37411.6,-760.4,-1843.0,35280.6,35280.6,craft_brisage,1655.59
236,Barabas,Rune Age,6000.0,3139.0,2024-03-05 12:54:00,1493.4,24644.8,-1645.6,2861.0,21505.8,21505.8,craft_brisage,685.12
8871,Ceinture Claire en Abrakleur,Rune Age,725555.0,545491.0,2024-04-21 05:32:00,55399.9,200869.8,-490091.1,180064.0,-344621.2,180064.0,craft_revente,33.01
6929,Ceinture du Prespic,Rune Po,2396.0,9357.0,2024-04-06 04:50:00,5316.0,2330.4,-4041.0,-6961.0,-7026.6,-4041.0,non_rentable,-43.19
