idk,min,max,exo,stat_id,rune_stat_name,rune_weight,rune_stats,item_id
36135,7,10,False,47,Prospection,3.0,1,13894
36140,7,10,False,59,Résistance Air,2.0,1,13894
36136,4,6,False,69,Tacle,4.0,1,13894
36137,-11,-15,False,77,Résistance Poussée,2.0,1,13894
36133,8,12,False,85,Dommages Feu,5.0,1,13894
36134,14,18,False,89,Dommages Air,5.0,1,13894
3006,301,350,False,7,Vitalité,0.2,5,13897
3008,31,40,False,9,Sagesse,3.0,1,13897
3007,51,75,False,15,Intelligence,1.0,1,13897
3009,1,1,False,21,Portée,51.0,1,13897
3012,11,15,False,69,Tacle,4.0,1,13897
3011,6,8,False,73,Retrait PM,7.0,1,13897
3010,11,15,False,85,Dommages Feu,5.0,1,13897
35975,41,60,False,5,Force,1.0,1,13896
35974,201,250,False,7,Vitalité,0.2,5,13896
35976,41,60,False,13,Agilité,1.0,1,13896
35977,4,5,False,19,% Critique,10.0,1,13896
35978,1,1,False,21,Portée,51.0,1,13896
35987,7,10,False,39,% Résistance Air,6.0,1,13896
35986,7,10,False,41,% Résistance Neutre,6.0,1,13896
35983,-301,-400,False,45,Initiative,0.1,10,13896
35982,11,15,False,47,Prospection,3.0,1,13896
35984,7,10,False,67,Fuite,4.0,1,13896
35985,16,20,False,75,Dommages Poussée,5.0,1,13896
35980,14,18,False,83,Dommages Terre,5.0,1,13896
35981,14,18,False,89,Dommages Air,5.0,1,13896
35979,14,18,False,91,Dommages Neutre,5.0,1,13896
7771,101,150,False,7,Vitalité,0.2,5,14005
7772,16,25,False,9,Sagesse,3.0,1,14005
7773,31,50,False,13,Agilité,1.0,1,14005
7774,1,1,False,23,PM,90.0,1,14005
7780,4,5,False,31,Esquive PM,7.0,1,14005
7781,-7,-10,False,33,% Résistance Terre,6.0,1,14005
7779,7,10,False,39,% Résistance Air,6.0,1,14005
7775,251,350,False,45,Initiative,0.1,10,14005
7776,11,15,False,47,Prospection,3.0,1,14005
7778,11,15,False,59,Résistance Air,2.0,1,14005
7777,8,12,False,89,Dommages Air,5.0,1,14005
7793,101,150,False,7,Vitalité,0.2,5,14002
7794,16,25,False,9,Sagesse,3.0,1,14002
7795,31,50,False,15,Intelligence,1.0,1,14002
7796,1,1,False,23,PM,90.0,1,14002
7802,4,5,False,29,Esquive PA,7.0,1,14002
7801,7,10,False,35,% Résistance Feu,6.0,1,14002
7803,-7,-10,False,37,% Résistance Eau,6.0,1,14002
7797,251,350,False,45,Initiative,0.1,10,14002
7798,11,15,False,47,Prospection,3.0,1,14002
7800,11,15,False,55,Résistance Feu,2.0,1,14002
7799,8,12,False,85,Dommages Feu,5.0,1,14002
6528,151,200,False,7,Vitalité,0.2,5,14007
6529,31,40,False,9,Sagesse,3.0,1,14007
6530,41,60,False,11,Chance,1.0,1,14007
6531,2,3,False,19,% Critique,10.0,1,14007
6536,-7,-10,False,35,% Résistance Feu,6.0,1,14007
6535,7,10,False,37,% Résistance Eau,6.0,1,14007
6532,251,350,False,45,Initiative,0.1,10,14007
6534,11,15,False,57,Résistance Eau,2.0,1,14007
6533,7,10,False,87,Dommages Eau,5.0,1,14007
6537,151,200,False,7,Vitalité,0.2,5,14009
6538,31,40,False,9,Sagesse,3.0,1,14009
6539,41,60,False,13,Agilité,1.0,1,14009
6540,2,3,False,19,% Critique,10.0,1,14009
6545,-7,-10,False,33,% Résistance Terre,6.0,1,14009
6544,7,10,False,39,% Résistance Air,6.0,1,14009
6541,251,350,False,45,Initiative,0.1,10,14009
6543,11,15,False,59,Résistance Air,2.0,1,14009
6542,7,10,False,89,Dommages Air,5.0,1,14009
6323,251,300,False,7,Vitalité,0.2,5,14001
6324,31,40,False,9,Sagesse,3.0,1,14001
6325,5,7,False,19,% Critique,10.0,1,14001
6327,1,1,False,21,Portée,51.0,1,14001
6329,1,1,False,23,PM,90.0,1,14001
6326,31,50,False,25,Puissance,2.0,1,14001
6332,4,6,False,31,Esquive PM,7.0,1,14001
6331,7,10,False,37,% Résistance Eau,6.0,1,14001
6330,7,10,False,57,Résistance Eau,2.0,1,14001
6333,7,10,False,67,Fuite,4.0,1,14001
6334,7,10,False,79,Dommages critiques,5.0,1,14001
6315,1,1,False,3,PA,100.0,1,14000
6312,251,300,False,7,Vitalité,0.2,5,14000
6313,31,40,False,9,Sagesse,3.0,1,14000
6316,-1,-1,False,23,PM,90.0,1,14000
6314,31,50,False,25,Puissance,2.0,1,14000
6320,4,6,False,29,Esquive PA,7.0,1,14000
6319,7,10,False,35,% Résistance Feu,6.0,1,14000
6317,301,400,False,45,Initiative,0.1,10,14000
6318,7,10,False,55,Résistance Feu,2.0,1,14000
6321,7,10,False,69,Tacle,4.0,1,14000
6322,7,10,False,81,Résistance Critiques,2.0,1,14000
7817,31,50,False,5,Force,1.0,1,14004
7815,101,150,False,7,Vitalité,0.2,5,14004
7816,16,25,False,9,Sagesse,3.0,1,14004
7818,1,1,False,23,PM,90.0,1,14004
7823,7,10,False,33,% Résistance Terre,6.0,1,14004
7825,-7,-10,False,39,% Résistance Air,6.0,1,14004
7819,251,350,False,45,Initiative,0.1,10,14004
7820,11,15,False,47,Prospection,3.0,1,14004
7822,11,15,False,53,Résistance Terre,2.0,1,14004
7824,4,5,False,71,Retrait PA,7.0,1,14004
7821,8,12,False,83,Dommages Terre,5.0,1,14004
6409,151,200,False,7,Vitalité,0.2,5,14006
6410,31,40,False,9,Sagesse,3.0,1,14006
6411,41,60,False,15,Intelligence,1.0,1,14006
6412,2,3,False,19,% Critique,10.0,1,14006
6416,7,10,False,35,% Résistance Feu,6.0,1,14006
6417,-7,-10,False,37,% Résistance Eau,6.0,1,14006
6413,251,350,False,45,Initiative,0.1,10,14006
6415,11,15,False,55,Résistance Feu,2.0,1,14006
6414,7,10,False,85,Dommages Feu,5.0,1,14006
6420,41,60,False,5,Force,1.0,1,14008
6418,151,200,False,7,Vitalité,0.2,5,14008
6419,31,40,False,9,Sagesse,3.0,1,14008
6421,2,3,False,19,% Critique,10.0,1,14008
6425,7,10,False,33,% Résistance Terre,6.0,1,14008
6426,-7,-10,False,39,% Résistance Air,6.0,1,14008
6422,251,350,False,45,Initiative,0.1,10,14008
6424,11,15,False,53,Résistance Terre,2.0,1,14008
6423,7,10,False,83,Dommages Terre,5.0,1,14008
3596,201,250,False,7,Vitalité,0.2,5,14049
3599,31,40,False,9,Sagesse,3.0,1,14049
3598,31,50,False,11,Chance,1.0,1,14049
3597,31,50,False,15,Intelligence,1.0,1,14049
3600,4,5,False,19,% Critique,10.0,1,14049
3601,-1,-1,False,21,Portée,51.0,1,14049
3602,11,15,False,47,Prospection,3.0,1,14049
3605,11,15,False,81,Résistance Critiques,2.0,1,14049
3603,8,12,False,85,Dommages Feu,5.0,1,14049
3604,8,12,False,87,Dommages Eau,5.0,1,14049
7804,101,150,False,7,Vitalité,0.2,5,14003
7805,16,25,False,9,Sagesse,3.0,1,14003
7806,31,50,False,11,Chance,1.0,1,14003
7807,1,1,False,23,PM,90.0,1,14003
7814,-7,-10,False,35,% Résistance Feu,6.0,1,14003
7812,7,10,False,37,% Résistance Eau,6.0,1,14003
7808,251,350,False,45,Initiative,0.1,10,14003
7809,11,15,False,47,Prospection,3.0,1,14003
7811,11,15,False,57,Résistance Eau,2.0,1,14003
7813,4,5,False,73,Retrait PM,7.0,1,14003
7810,8,12,False,87,Dommages Eau,5.0,1,14003
3013,351,400,False,7,Vitalité,0.2,5,14064
3015,31,50,False,9,Sagesse,3.0,1,14064
3014,61,80,False,15,Intelligence,1.0,1,14064
3017,1,1,False,21,Portée,51.0,1,14064
3020,7,10,False,33,% Résistance Terre,6.0,1,14064
3021,7,10,False,39,% Résistance Air,6.0,1,14064
3018,11,15,False,47,Prospection,3.0,1,14064
3016,4,6,False,49,Soins,10.0,1,14064
3019,11,15,False,85,Dommages Feu,5.0,1,14064
3630,251,300,False,7,Vitalité,0.2,5,14069
3631,41,60,False,9,Sagesse,3.0,1,14069
3632,8,12,False,19,% Critique,10.0,1,14069
3634,2,2,False,21,Portée,51.0,1,14069
3635,1,1,False,27,Invocations,30.0,1,14069
3636,16,20,False,47,Prospection,3.0,1,14069
3633,8,12,False,49,Soins,10.0,1,14069
3637,8,12,False,71,Retrait PA,7.0,1,14069
3638,8,12,False,73,Retrait PM,7.0,1,14069
3490,41,60,False,5,Force,1.0,1,14070
3489,351,400,False,7,Vitalité,0.2,5,14070
3491,31,40,False,9,Sagesse,3.0,1,14070
3492,3,4,False,19,% Critique,10.0,1,14070
3498,7,10,False,41,% Résistance Neutre,6.0,1,14070
3493,201,300,False,45,Initiative,0.1,10,14070
3496,10,14,False,55,Résistance Feu,2.0,1,14070
3497,10,14,False,59,Résistance Air,2.0,1,14070
3499,7,10,False,69,Tacle,4.0,1,14070
3495,12,16,False,83,Dommages Terre,5.0,1,14070
3494,12,16,False,91,Dommages Neutre,5.0,1,14070
2962,301,350,False,7,Vitalité,0.2,5,14074
2966,41,60,False,9,Sagesse,3.0,1,14074
2964,21,30,False,11,Chance,1.0,1,14074
2965,21,30,False,13,Agilité,1.0,1,14074
2963,21,30,False,15,Intelligence,1.0,1,14074
2967,1,1,False,21,Portée,51.0,1,14074
2973,7,10,False,33,% Résistance Terre,6.0,1,14074
2972,7,10,False,41,% Résistance Neutre,6.0,1,14074
2968,11,15,False,47,Prospection,3.0,1,14074
2974,-16,-20,False,77,Résistance Poussée,2.0,1,14074
2969,7,10,False,85,Dommages Feu,5.0,1,14074
2970,7,10,False,87,Dommages Eau,5.0,1,14074
2971,7,10,False,89,Dommages Air,5.0,1,14074
36116,51,75,False,5,Force,1.0,1,14055
36115,251,300,False,7,Vitalité,0.2,5,14055
36117,31,40,False,9,Sagesse,3.0,1,14055
36118,-6,-8,False,19,% Critique,10.0,1,14055
36125,7,10,False,33,% Résistance Terre,6.0,1,14055
36126,7,10,False,39,% Résistance Air,6.0,1,14055
36122,301,400,False,45,Initiative,0.1,10,14055
36121,16,20,False,47,Prospection,3.0,1,14055
36123,4,5,False,73,Retrait PM,7.0,1,14055
36124,7,10,False,79,Dommages critiques,5.0,1,14055
36120,7,10,False,83,Dommages Terre,5.0,1,14055
36119,7,10,False,91,Dommages Neutre,5.0,1,14055
3765,301,350,False,7,Vitalité,0.2,5,14059
3767,31,50,False,9,Sagesse,3.0,1,14059
3766,51,70,False,11,Chance,1.0,1,14059
3770,6,9,False,37,% Résistance Eau,6.0,1,14059
3771,6,9,False,39,% Résistance Air,6.0,1,14059
3768,401,500,False,45,Initiative,0.1,10,14059
3772,5,7,False,73,Retrait PM,7.0,1,14059
3773,16,20,False,75,Dommages Poussée,5.0,1,14059
3769,16,20,False,87,Dommages Eau,5.0,1,14059
3606,251,300,False,7,Vitalité,0.2,5,14050
3608,41,60,False,9,Sagesse,3.0,1,14050
3607,41,60,False,13,Agilité,1.0,1,14050
3609,2,3,False,19,% Critique,10.0,1,14050
3614,6,8,False,29,Esquive PA,7.0,1,14050
3613,7,10,False,35,% Résistance Feu,6.0,1,14050
3610,16,25,False,47,Prospection,3.0,1,14050
3612,11,15,False,57,Résistance Eau,2.0,1,14050
3615,7,10,False,67,Fuite,4.0,1,14050
3611,16,25,False,89,Dommages Air,5.0,1,14050
1221,31,50,False,5,Force,1.0,1,14077
1220,301,350,False,7,Vitalité,0.2,5,14077
1222,31,50,False,9,Sagesse,3.0,1,14077
1223,5,7,False,19,% Critique,10.0,1,14077
1224,-401,-500,False,45,Initiative,0.1,10,14077
1227,16,25,False,81,Résistance Critiques,2.0,1,14077
1226,11,15,False,83,Dommages Terre,5.0,1,14077
1225,11,15,False,91,Dommages Neutre,5.0,1,14077
3777,1,1,False,3,PA,100.0,1,14065
3774,251,300,False,7,Vitalité,0.2,5,14065
3776,31,40,False,9,Sagesse,3.0,1,14065
3775,51,70,False,15,Intelligence,1.0,1,14065
3778,1,1,False,21,Portée,51.0,1,14065
3782,7,10,False,35,% Résistance Feu,6.0,1,14065
3781,7,10,False,41,% Résistance Neutre,6.0,1,14065
3779,7,10,False,47,Prospection,3.0,1,14065
3783,8,12,False,79,Dommages critiques,5.0,1,14065
3780,16,20,False,85,Dommages Feu,5.0,1,14065
3023,61,80,False,5,Force,1.0,1,14071
3022,301,350,False,7,Vitalité,0.2,5,14071
3024,41,60,False,9,Sagesse,3.0,1,14071
3025,4,5,False,19,% Critique,10.0,1,14071
3031,4,6,False,31,Esquive PM,7.0,1,14071
3029,5,7,False,35,% Résistance Feu,6.0,1,14071
3030,5,7,False,37,% Résistance Eau,6.0,1,14071
3026,11,15,False,47,Prospection,3.0,1,14071
3028,11,15,False,83,Dommages Terre,5.0,1,14071
3027,11,15,False,91,Dommages Neutre,5.0,1,14071
3111,31,50,False,5,Force,1.0,1,14061
3110,251,300,False,7,Vitalité,0.2,5,14061
3113,31,50,False,11,Chance,1.0,1,14061
3112,31,50,False,15,Intelligence,1.0,1,14061
3114,2,3,False,19,% Critique,10.0,1,14061
3115,7,10,False,49,Soins,10.0,1,14061
3118,7,10,False,53,Résistance Terre,2.0,1,14061
3119,-7,-10,False,67,Fuite,4.0,1,14061
3120,7,10,False,79,Dommages critiques,5.0,1,14061
3117,7,10,False,83,Dommages Terre,5.0,1,14061
3116,7,10,False,91,Dommages Neutre,5.0,1,14061
2829,151,200,False,7,Vitalité,0.2,5,14067
2830,31,50,False,9,Sagesse,3.0,1,14067
2836,8,12,False,29,Esquive PA,7.0,1,14067
2837,11,15,False,69,Tacle,4.0,1,14067
2838,31,40,False,75,Dommages Poussée,5.0,1,14067
2832,4,5,False,83,Dommages Terre,5.0,1,14067
2833,4,5,False,85,Dommages Feu,5.0,1,14067
2834,4,5,False,87,Dommages Eau,5.0,1,14067
2835,4,5,False,89,Dommages Air,5.0,1,14067
2831,4,5,False,91,Dommages Neutre,5.0,1,14067
3099,251,300,False,7,Vitalité,0.2,5,14052
3101,31,50,False,9,Sagesse,3.0,1,14052
3100,61,80,False,13,Agilité,1.0,1,14052
3102,2,3,False,19,% Critique,10.0,1,14052
3107,5,7,False,29,Esquive PA,7.0,1,14052
3106,7,10,False,41,% Résistance Neutre,6.0,1,14052
3103,16,20,False,47,Prospection,3.0,1,14052
3105,16,20,False,55,Résistance Feu,2.0,1,14052
3108,7,10,False,67,Fuite,4.0,1,14052
3109,8,12,False,79,Dommages critiques,5.0,1,14052
3104,8,12,False,89,Dommages Air,5.0,1,14052
3885,51,70,False,5,Force,1.0,1,14072
3884,251,300,False,7,Vitalité,0.2,5,14072
3886,31,40,False,9,Sagesse,3.0,1,14072
3887,3,4,False,19,% Critique,10.0,1,14072
3893,7,10,False,39,% Résistance Air,6.0,1,14072
3888,7,10,False,47,Prospection,3.0,1,14072
3891,11,15,False,53,Résistance Terre,2.0,1,14072
3892,11,15,False,59,Résistance Air,2.0,1,14072
3894,7,10,False,69,Tacle,4.0,1,14072
3895,7,10,False,79,Dommages critiques,5.0,1,14072
3890,12,16,False,83,Dommages Terre,5.0,1,14072
3889,12,16,False,91,Dommages Neutre,5.0,1,14072
2950,16,25,False,5,Force,1.0,1,14056
2949,301,350,False,7,Vitalité,0.2,5,14056
2952,31,50,False,9,Sagesse,3.0,1,14056
2951,31,50,False,13,Agilité,1.0,1,14056
2953,4,6,False,19,% Critique,10.0,1,14056
2954,1,1,False,23,PM,90.0,1,14056
2955,16,20,False,47,Prospection,3.0,1,14056
2960,10,14,False,59,Résistance Air,2.0,1,14056
2959,10,14,False,61,Résistance Neutre,2.0,1,14056
2961,6,8,False,79,Dommages critiques,5.0,1,14056
2957,4,6,False,83,Dommages Terre,5.0,1,14056
2958,8,12,False,89,Dommages Air,5.0,1,14056
2956,4,6,False,91,Dommages Neutre,5.0,1,14056
3669,41,60,False,5,Force,1.0,1,14062
3668,301,350,False,7,Vitalité,0.2,5,14062
3672,31,50,False,9,Sagesse,3.0,1,14062
3671,21,30,False,11,Chance,1.0,1,14062
3670,21,30,False,15,Intelligence,1.0,1,14062
3674,1,1,False,21,Portée,51.0,1,14062
3673,1,1,False,23,PM,90.0,1,14062
3683,4,6,False,29,Esquive PA,7.0,1,14062
3675,-201,-300,False,45,Initiative,0.1,10,14062
3676,7,10,False,47,Prospection,3.0,1,14062
3682,8,12,False,57,Résistance Eau,2.0,1,14062
3681,8,12,False,61,Résistance Neutre,2.0,1,14062
3678,7,10,False,83,Dommages Terre,5.0,1,14062
3679,7,10,False,85,Dommages Feu,5.0,1,14062
3680,7,10,False,87,Dommages Eau,5.0,1,14062
3677,7,10,False,91,Dommages Neutre,5.0,1,14062
1238,251,300,False,7,Vitalité,0.2,5,14079
1241,31,40,False,9,Sagesse,3.0,1,14079
1240,31,40,False,13,Agilité,1.0,1,14079
1239,71,100,False,15,Intelligence,1.0,1,14079
1243,1,1,False,27,Invocations,30.0,1,14079
1248,5,7,False,33,% Résistance Terre,6.0,1,14079
1249,5,7,False,37,% Résistance Eau,6.0,1,14079
1244,11,15,False,47,Prospection,3.0,1,14079
1242,8,12,False,49,Soins,10.0,1,14079
1247,11,15,False,59,Résistance Air,2.0,1,14079
1245,7,10,False,85,Dommages Feu,5.0,1,14079
1246,7,10,False,89,Dommages Air,5.0,1,14079
3199,301,350,False,7,Vitalité,0.2,5,14051
3201,31,50,False,9,Sagesse,3.0,1,14051
3200,51,70,False,13,Agilité,1.0,1,14051
3202,4,6,False,19,% Critique,10.0,1,14051
3203,1,1,False,21,Portée,51.0,1,14051
3207,7,10,False,37,% Résistance Eau,6.0,1,14051
3204,301,400,False,45,Initiative,0.1,10,14051
3205,11,15,False,47,Prospection,3.0,1,14051
3208,21,30,False,77,Résistance Poussée,2.0,1,14051
3206,14,18,False,89,Dommages Air,5.0,1,14051
1229,61,80,False,5,Force,1.0,1,14078
1228,351,400,False,7,Vitalité,0.2,5,14078
1230,31,50,False,9,Sagesse,3.0,1,14078
1231,1,1,False,23,PM,90.0,1,14078
1235,-7,-10,False,31,Esquive PM,7.0,1,14078
1234,21,30,False,61,Résistance Neutre,2.0,1,14078
1236,11,15,False,69,Tacle,4.0,1,14078
1237,21,30,False,77,Résistance Poussée,2.0,1,14078
1233,16,20,False,83,Dommages Terre,5.0,1,14078
1232,16,20,False,91,Dommages Neutre,5.0,1,14078
3328,301,350,False,7,Vitalité,0.2,5,14057
3330,31,50,False,9,Sagesse,3.0,1,14057
3329,61,80,False,11,Chance,1.0,1,14057
3331,4,5,False,19,% Critique,10.0,1,14057
3332,1,1,False,21,Portée,51.0,1,14057
3336,7,10,False,35,% Résistance Feu,6.0,1,14057
3333,11,15,False,47,Prospection,3.0,1,14057
3335,16,25,False,53,Résistance Terre,2.0,1,14057
3337,11,15,False,67,Fuite,4.0,1,14057
3334,12,16,False,87,Dommages Eau,5.0,1,14057
2865,16,20,False,5,Force,1.0,1,14054
2864,201,250,False,7,Vitalité,0.2,5,14054
2867,21,30,False,9,Sagesse,3.0,1,14054
2866,31,40,False,13,Agilité,1.0,1,14054
2868,3,4,False,19,% Critique,10.0,1,14054
2869,1,1,False,21,Portée,51.0,1,14054
2870,301,400,False,45,Initiative,0.1,10,14054
2872,11,15,False,53,Résistance Terre,2.0,1,14054
2873,4,6,False,73,Retrait PM,7.0,1,14054
2874,7,10,False,79,Dommages critiques,5.0,1,14054
2871,7,10,False,89,Dommages Air,5.0,1,14054
591,1,1,False,3,PA,100.0,1,14063
587,351,400,False,7,Vitalité,0.2,5,14063
588,31,50,False,9,Sagesse,3.0,1,14063
590,51,75,False,25,Puissance,2.0,1,14063
594,7,10,False,29,Esquive PA,7.0,1,14063
592,16,20,False,47,Prospection,3.0,1,14063
589,11,15,False,49,Soins,10.0,1,14063
595,11,15,False,69,Tacle,4.0,1,14063
596,-16,-20,False,79,Dommages critiques,5.0,1,14063
593,16,20,False,91,Dommages Neutre,5.0,1,14063
2875,301,350,False,7,Vitalité,0.2,5,14066
2877,31,50,False,9,Sagesse,3.0,1,14066
2876,41,60,False,15,Intelligence,1.0,1,14066
2878,4,5,False,19,% Critique,10.0,1,14066
2879,1,1,False,23,PM,90.0,1,14066
2880,11,15,False,47,Prospection,3.0,1,14066
2882,8,12,False,53,Résistance Terre,2.0,1,14066
2883,8,12,False,55,Résistance Feu,2.0,1,14066
2884,8,12,False,59,Résistance Air,2.0,1,14066
2886,7,10,False,67,Fuite,4.0,1,14066
2885,4,6,False,71,Retrait PA,7.0,1,14066
2881,14,18,False,85,Dommages Feu,5.0,1,14066
3617,31,40,False,5,Force,1.0,1,14060
3616,351,400,False,7,Vitalité,0.2,5,14060
3618,21,30,False,9,Sagesse,3.0,1,14060
3619,4,6,False,19,% Critique,10.0,1,14060
3620,31,40,False,25,Puissance,2.0,1,14060
3628,6,8,False,31,Esquive PM,7.0,1,14060
3626,5,7,False,35,% Résistance Feu,6.0,1,14060
3627,5,7,False,39,% Résistance Air,6.0,1,14060
3621,11,15,False,47,Prospection,3.0,1,14060
3629,7,10,False,69,Tacle,4.0,1,14060
3623,7,10,False,83,Dommages Terre,5.0,1,14060
3624,7,10,False,85,Dommages Feu,5.0,1,14060
3625,7,10,False,87,Dommages Eau,5.0,1,14060
3622,7,10,False,91,Dommages Neutre,5.0,1,14060
153,71,100,False,5,Force,1.0,1,14076
152,451,500,False,7,Vitalité,0.2,5,14076
154,41,60,False,9,Sagesse,3.0,1,14076
155,1,1,False,21,Portée,51.0,1,14076
160,-4,-5,False,33,% Résistance Terre,6.0,1,14076
161,-4,-5,False,35,% Résistance Feu,6.0,1,14076
162,-4,-5,False,37,% Résistance Eau,6.0,1,14076
163,-4,-5,False,39,% Résistance Air,6.0,1,14076
159,-4,-5,False,41,% Résistance Neutre,6.0,1,14076
156,21,30,False,47,Prospection,3.0,1,14076
165,16,20,False,69,Tacle,4.0,1,14076
164,6,8,False,71,Retrait PA,7.0,1,14076
158,16,20,False,83,Dommages Terre,5.0,1,14076
157,16,20,False,91,Dommages Neutre,5.0,1,14076
3791,1,1,False,3,PA,100.0,1,14075
3784,251,300,False,7,Vitalité,0.2,5,14075
3788,21,30,False,9,Sagesse,3.0,1,14075
3786,21,30,False,11,Chance,1.0,1,14075
3787,21,30,False,13,Agilité,1.0,1,14075
3785,21,30,False,15,Intelligence,1.0,1,14075
3789,4,6,False,19,% Critique,10.0,1,14075
3798,5,7,False,29,Esquive PA,7.0,1,14075
3792,-301,-400,False,45,Initiative,0.1,10,14075
3790,7,10,False,49,Soins,10.0,1,14075
3796,16,20,False,55,Résistance Feu,2.0,1,14075
3797,16,20,False,59,Résistance Air,2.0,1,14075
3799,7,10,False,69,Tacle,4.0,1,14075
3793,6,8,False,85,Dommages Feu,5.0,1,14075
3794,6,8,False,87,Dommages Eau,5.0,1,14075
3795,6,8,False,89,Dommages Air,5.0,1,14075
3245,21,30,False,5,Force,1.0,1,14053
3244,351,400,False,7,Vitalité,0.2,5,14053
3247,31,40,False,9,Sagesse,3.0,1,14053
3246,41,60,False,13,Agilité,1.0,1,14053
3248,4,5,False,19,% Critique,10.0,1,14053
3253,6,8,False,35,% Résistance Feu,6.0,1,14053
3254,6,8,False,37,% Résistance Eau,6.0,1,14053
3249,7,10,False,47,Prospection,3.0,1,14053
3255,5,7,False,67,Fuite,4.0,1,14053
3251,6,8,False,83,Dommages Terre,5.0,1,14053
3252,12,16,False,89,Dommages Air,5.0,1,14053
3250,6,8,False,91,Dommages Neutre,5.0,1,14053
3338,201,250,False,7,Vitalité,0.2,5,14058
3340,31,40,False,9,Sagesse,3.0,1,14058
3339,41,60,False,11,Chance,1.0,1,14058
3341,3,4,False,19,% Critique,10.0,1,14058
3342,11,15,False,47,Prospection,3.0,1,14058
3344,6,8,False,67,Fuite,4.0,1,14058
3345,16,20,False,81,Résistance Critiques,2.0,1,14058
3343,11,15,False,87,Dommages Eau,5.0,1,14058
166,301,350,False,7,Vitalité,0.2,5,14081
169,31,50,False,9,Sagesse,3.0,1,14081
168,31,40,False,13,Agilité,1.0,1,14081
167,61,80,False,15,Intelligence,1.0,1,14081
170,5,7,False,19,% Critique,10.0,1,14081
172,1,1,False,21,Portée,51.0,1,14081
175,7,10,False,39,% Résistance Air,6.0,1,14081
173,201,300,False,45,Initiative,0.1,10,14081
171,7,10,False,49,Soins,10.0,1,14081
176,11,15,False,67,Fuite,4.0,1,14081
177,11,15,False,79,Dommages critiques,5.0,1,14081
174,7,10,False,85,Dommages Feu,5.0,1,14081
2263,1,1,False,3,PA,100.0,1,14097
2260,71,100,False,5,Force,1.0,1,14097
2259,301,350,False,7,Vitalité,0.2,5,14097
2261,31,40,False,9,Sagesse,3.0,1,14097
2262,-5,-7,False,19,% Critique,10.0,1,14097
2267,7,10,False,39,% Résistance Air,6.0,1,14097
2264,16,20,False,47,Prospection,3.0,1,14097
2266,16,20,False,57,Résistance Eau,2.0,1,14097
2268,11,15,False,79,Dommages critiques,5.0,1,14097
2265,11,15,False,83,Dommages Terre,5.0,1,14097
608,351,400,False,7,Vitalité,0.2,5,14082
610,41,60,False,9,Sagesse,3.0,1,14082
609,61,80,False,13,Agilité,1.0,1,14082
611,3,4,False,19,% Critique,10.0,1,14082
612,-1,-1,False,21,Portée,51.0,1,14082
617,6,8,False,33,% Résistance Terre,6.0,1,14082
616,6,8,False,41,% Résistance Neutre,6.0,1,14082
613,301,400,False,45,Initiative,0.1,10,14082
614,11,15,False,47,Prospection,3.0,1,14082
618,4,6,False,71,Retrait PA,7.0,1,14082
615,14,18,False,89,Dommages Air,5.0,1,14082
635,1,1,False,3,PA,100.0,1,14094
631,351,400,False,7,Vitalité,0.2,5,14094
632,31,40,False,9,Sagesse,3.0,1,14094
633,4,6,False,19,% Critique,10.0,1,14094
634,51,70,False,25,Puissance,2.0,1,14094
638,4,6,False,29,Esquive PA,7.0,1,14094
636,6,8,False,33,% Résistance Terre,6.0,1,14094
637,6,8,False,39,% Résistance Air,6.0,1,14094
639,11,15,False,69,Tacle,4.0,1,14094
640,16,25,False,79,Dommages critiques,5.0,1,14094
641,-16,-20,False,81,Résistance Critiques,2.0,1,14094
1804,351,400,False,7,Vitalité,0.2,5,14096
1805,31,50,False,9,Sagesse,3.0,1,14096
1807,1,1,False,23,PM,90.0,1,14096
1806,51,75,False,25,Puissance,2.0,1,14096
1814,6,8,False,29,Esquive PA,7.0,1,14096
1813,6,8,False,35,% Résistance Feu,6.0,1,14096
1815,-16,-20,False,81,Résistance Critiques,2.0,1,14096
1809,9,13,False,83,Dommages Terre,5.0,1,14096
1810,9,13,False,85,Dommages Feu,5.0,1,14096
1811,9,13,False,87,Dommages Eau,5.0,1,14096
1812,9,13,False,89,Dommages Air,5.0,1,14096
1808,9,13,False,91,Dommages Neutre,5.0,1,14096
188,31,40,False,5,Force,1.0,1,14092
187,251,300,False,7,Vitalité,0.2,5,14092
190,31,40,False,13,Agilité,1.0,1,14092
189,31,40,False,15,Intelligence,1.0,1,14092
196,6,8,False,37,% Résistance Eau,6.0,1,14092
191,201,300,False,45,Initiative,0.1,10,14092
197,4,6,False,69,Tacle,4.0,1,14092
193,7,10,False,83,Dommages Terre,5.0,1,14092
194,7,10,False,85,Dommages Feu,5.0,1,14092
195,7,10,False,89,Dommages Air,5.0,1,14092
192,7,10,False,91,Dommages Neutre,5.0,1,14092
1263,251,300,False,7,Vitalité,0.2,5,14085
1265,16,25,False,9,Sagesse,3.0,1,14085
1264,71,100,False,11,Chance,1.0,1,14085
1266,4,5,False,19,% Critique,10.0,1,14085
1273,6,8,False,37,% Résistance Eau,6.0,1,14085
1272,8,12,False,41,% Résistance Neutre,6.0,1,14085
1268,16,20,False,47,Prospection,3.0,1,14085
1267,7,10,False,49,Soins,10.0,1,14085
1271,11,15,False,53,Résistance Terre,2.0,1,14085
1274,8,12,False,67,Fuite,4.0,1,14085
1269,-11,-15,False,83,Dommages Terre,5.0,1,14085
